label,znf207,polr2g,sae1,cap2,acly,pea15,dctn2,sf3b4,fcn3,clec1b,psmd4,cyp1a2,parp1,dbh,ecm1,col4a1,nat2,polr3c,mt1f,lcat,cs,ctnna1,copa,vipr1,scamp3,hgs,tomm40,thy1,top2a,c8orf33,pttg1,prc1,igfals,cdc20,pogk,creb3l2,aspm,mt1g,slc39a1,psme3,lsm2,nup205,cfl1,psmb4,plod3,b4galt3,irak1,ap3b1,neu1,nusap1,stip1,cdk4,fam20b,ccnb2,apof,kpnb1,hamp,srd5a2,aatf,gpc3,snx27,nploc4,gtpbp4,lamc1,lmna,cyp39a1,slc41a3,plvap,mt1m,ckap4,chst4,mcm3,ncapg,prpf3,capns1,kifc1,atic,pck1,atp6ap1,ptprf,mcm6,gmfb,cyp3a4,smg5,dnmt1,mpv17,kmo,dap3,dars2,aurka,mt1e,gnpat,kbtbd11,fos,mt1x,clic1,cetp,lsm4,cdc25b,ass1,mid1ip1,vps37c,trrap,acaca,sac3d1,slco1b3,s100a10,cnih4,hcfc1,rnd3,gla,cdkn3,gba3,cln3,fbl,bcap31,gpaa1,tbce,sqle,ncapd2,dnase1l3,lasp1,tmem106c,zgpat,ghr,actg2,mcm5,tuft1,gnpda1,pygb,tkt,slc22a1,pafah1b3,rusc1,mapre1
control,8.193341888,9.038843628,9.584784555,7.267870838,8.207042017,8.524943127,8.788177608,8.348710177,12.84964645,9.504239895,6.354662615,12.5544025,9.080420715,8.215308304,7.270230914,9.0826801,8.632780442,7.738566477,13.02601913,9.405129692,5.913019956,10.13791789,9.725405608,8.558310156,6.16092079,8.222625627,8.365649334,6.963277327,6.27651698,7.654043289,6.698051996,6.359940955,9.156641164,6.174926869,7.998801212,8.298402015,6.887920899,13.98560803,8.379019525,7.095195269,8.73219792,7.537395379,10.00586357,10.03135483,8.860217506,7.425338852,8.052823894,8.81774847,7.978748776,6.779994578,8.303132938,8.242428661,8.188579421,6.065093354,11.40728205,8.779732159,14.09112382,8.559842448,7.405958187,7.285704878,7.773036931,7.131007775,8.785709721,8.234732826,8.27682996,7.89524752,7.597689236,6.769701014,10.54669956,8.500193353,8.465021528,7.018843803,6.079165839,7.176140325,9.252077856,6.309592829,9.574382836,10.61599474,9.923614188,9.525025629,8.015677494,8.38672476,11.57301777,6.96140149,8.080106105,7.138735801,9.386334028,8.808196398,6.757547111,7.969429942,13.51781591,7.667964018,8.098464677,11.14732411,13.64300279,8.811090519,7.620634383,8.423189489,6.4021407,13.268805,7.392241461,8.283936206,7.929700189,7.288427102,7.87719671,9.318342224,10.39374095,8.753341615,8.049219977,9.940315948,7.211993562,5.803414026,10.82365973,7.105975346,8.117678562,10.16503571,7.935782363,7.448068006,7.920069378,6.611593874,10.05873927,10.14624438,8.120641362,8.715719599,11.35779181,5.847156606,7.731586823,6.930286827,8.260992713,7.245328259,9.064080066,10.82956281,7.407389361,7.74392594,8.262248661
control,8.047131877,9.171000756,9.478796647,7.221704932,8.355854786,8.883756554,9.081267212,8.665865221,12.60341156,9.120806131,6.632525284,11.29469754,9.497799108,8.058139762,7.138238609,9.002559635,8.413005546,7.961027704,12.29163659,8.63851497,5.820633371,9.713628925,9.898007797,8.352295931,6.337409567,8.341463784,8.216460129,6.908217328,6.081144542,7.439580422,6.370183753,6.371776055,7.836222385,6.22094954,8.142017759,8.623007295,6.642177213,13.98560803,8.318507544,7.18806251,8.905467452,7.282887453,10.02489268,9.74479241,8.915950603,7.436773635,8.332167433,8.715179967,7.907057931,6.902100676,8.396217775,8.516091519,8.361230028,5.865454227,11.84316114,9.229676175,13.06613143,7.288052769,7.662995012,6.452655826,7.875368313,7.074554088,8.806384201,8.191772266,7.974610486,7.22381981,7.688259071,7.076040095,10.85279899,9.160467168,9.012937677,6.960129973,5.981252204,7.433199761,8.984658623,6.093584108,9.64092858,9.864502039,9.821842172,9.762568243,7.348062527,8.502473139,10.86046475,7.374546925,8.367023328,7.418660785,7.739942064,8.839272096,6.493156358,6.126588396,13.03232559,7.376829608,8.211963748,10.62800883,13.59031573,9.441169418,7.863624273,8.388131591,6.384418011,11.59437161,7.700815173,8.855367162,7.886757721,7.058360001,8.022848544,8.225883813,10.98396911,8.863288949,8.343314213,9.743567118,7.224131791,5.927710546,9.486954796,6.996935282,8.531502593,9.653194236,7.973915758,7.405339734,7.74247712,6.735333871,10.1069866,10.61947725,7.912440682,7.262707628,9.14007428,6.62625481,7.345127038,7.410630337,8.846361041,6.995281719,9.162609627,8.923936816,8.259392853,7.502693574,8.703595646
control,8.593390482,9.0819355,9.353445592,6.995281719,9.417921158,8.628359643,8.416269312,9.317473199,12.97367658,7.27859585,6.259454871,12.20603237,9.351847975,8.100322573,6.719957681,9.072737981,10.49361526,8.104400158,13.12189946,10.17962431,5.747213274,10.51176518,9.354419092,8.820659702,5.698823414,9.355280583,9.298839464,6.474024058,5.903721734,7.667964018,6.778635099,6.343272916,9.890704837,5.967823749,8.047856355,7.944366088,6.897050679,14.25116683,8.235510355,6.325020128,8.917245901,6.817843075,10.04634849,9.388726663,9.381451063,8.039246649,7.548764886,7.996389358,7.328374227,6.521528615,8.182441789,7.769460766,8.057408483,6.076507828,12.22630555,9.571262375,12.38757796,6.94238995,6.821886446,5.946547446,8.003031937,7.246013522,8.8588939,8.955675854,8.604415227,7.682585626,7.620094078,6.386237639,9.563736596,8.168838166,9.95254515,6.692866022,5.920771445,6.501719093,8.567405386,6.522937344,9.035175739,8.104752103,10.92037826,9.557022752,7.23872569,9.067664919,12.43253718,6.700599868,7.496448747,6.356961419,8.723020123,7.768003218,6.696784131,6.720722191,13.38327939,6.90909756,8.431513202,8.074821013,12.90682803,8.200188636,6.765988767,8.211549962,7.16049962,11.95650705,6.700356912,9.364679837,8.34193088,7.30119832,8.031852796,8.519953035,9.893222345,9.258570445,8.094427764,8.477177881,6.537439634,5.729496231,9.304323077,6.380461937,8.656150444,10.06901522,6.335347133,6.39972354,7.964428643,5.9448583,8.693846046,10.39519968,8.844435999,6.644186533,11.64740119,6.453480922,6.897950672,7.751017695,7.903564468,7.24921124,8.765122849,9.079025204,7.984200102,8.279732652,7.352764223
control,8.041229524,9.236105838,9.620564694,7.170987514,8.104752103,8.45435551,8.989402509,8.419856646,13.13785382,10.10407138,6.699233345,13.61638631,8.953210903,7.56417655,7.18906302,8.916617161,8.749801406,7.812114658,13.3015507,9.61185118,5.943825918,10.17461571,9.888301682,8.054891056,6.201214497,8.422741317,8.367973119,6.684435409,6.14540813,7.697065227,6.793410717,6.210733825,9.625439962,6.246700168,8.178800945,8.190993272,6.648691712,14.07350451,8.489776959,7.243971746,8.917245901,7.363269819,10.19509796,9.916477781,8.710011601,7.476123839,8.15711581,8.749134111,7.738304259,6.703204478,8.140853564,8.25981408,8.258947267,5.695687673,12.03606764,8.779732159,14.18363611,8.361230028,7.553606898,6.352437891,8.092247472,7.243313883,8.635338706,7.910212423,8.101411107,7.364410286,7.828765985,6.742200816,11.21290597,8.2331002,8.106249398,7.012496034,5.867599154,7.090045717,8.587800909,6.007780823,9.760469215,10.52295829,10.08801069,10.28428326,7.765085208,8.450379376,10.9221858,7.60979914,7.927505323,7.223968793,9.547862026,8.72747666,6.901220408,7.396453659,13.32662691,7.711857005,8.187018984,9.302786163,13.64300279,9.038843628,7.6057104,8.32955503,6.813786265,13.15405028,7.342794366,8.254046966,8.043269208,7.302092047,7.81183379,9.066949426,10.53825127,8.803357579,8.368523392,10.76627855,7.370982436,5.917676752,9.635569739,7.04013411,8.181263546,9.923614188,8.069655422,7.686621279,7.236654914,6.429898181,10.41421375,10.40931011,7.862954263,8.486924305,10.58276897,6.953761006,7.614744656,7.050700427,8.416269312,6.937427388,8.81774847,9.496944998,7.483269405,7.343721472,8.425488384
control,8.077535671,8.990862186,9.813982874,7.417375282,8.492390548,8.592377872,8.817094281,8.221418758,13.0051726,9.003223455,6.463753746,12.67255116,9.18100244,7.935446318,7.122981086,8.708209385,9.590827162,7.765954296,12.73374335,9.647410497,5.611768399,9.780500984,9.388726663,8.105106028,6.324967658,8.376642478,8.576714152,6.756573813,5.956122579,7.789437241,6.634976229,6.303509891,9.53566655,6.324260396,7.911118445,7.833532729,6.878447339,14.07350451,8.413975606,7.124322254,9.066197394,7.402336137,10.25746959,9.587648466,8.513118571,7.482362735,7.743652638,8.190563058,7.676549217,6.568504175,8.336148724,8.104009279,8.335297889,6.033937411,10.99040508,9.093857592,13.98560803,7.892352813,7.094564479,6.141347512,7.792901102,7.19529958,8.762731379,7.905764059,7.620094078,7.896507321,7.54384067,6.646488206,9.750345833,8.494287683,8.042938605,6.85222454,5.694070098,6.806323973,8.69202491,5.833114514,9.261139889,10.17053885,9.999532831,9.90380659,8.044282751,8.844435999,12.2220724,7.446139875,7.859796605,6.753304368,8.619904794,8.267240099,6.881752398,6.629294996,13.17496129,7.569227378,8.580438222,9.14533822,13.08048709,8.628923237,6.960053142,8.866271477,6.770269553,13.1451807,7.082496157,8.579425005,7.848770169,7.948380968,7.477437338,9.682448701,10.39224789,9.024731233,8.174646404,9.014238287,7.059601155,5.965554475,11.14511238,6.941192361,8.3459784,9.664588989,7.332504037,7.384957991,8.286992561,6.2005585,10.06768336,10.2504204,8.201420717,8.766263013,12.0497496,6.022063029,7.398695353,6.938410399,7.80878267,7.015259976,8.806960358,10.77343136,6.814310434,7.722859671,7.87629551
control,8.32875315,9.53566655,9.624603928,7.797815663,8.519488935,9.120806131,9.40597102,8.53653765,11.3826682,6.93749683,6.496056359,10.89572232,9.338741831,8.352295931,7.273569452,10.23875358,8.304369321,7.988709163,12.56408499,8.571526348,5.791895431,10.32628508,9.911965744,8.117678562,6.130330917,8.253627342,8.018915784,7.897158529,6.065778396,7.628654926,6.859890314,6.146548627,7.495578762,5.917565772,8.02348545,8.465962232,6.615726799,14.03784698,8.494287683,7.07021191,9.386334028,7.627348734,9.931906058,10.05120747,9.057712124,7.61104526,8.034324761,8.77092975,7.903879629,6.714406735,8.6245657,8.38623121,8.246902338,5.920656115,11.21778358,9.346010678,13.22108846,7.434705719,7.421214854,6.675642923,7.965439973,7.152701456,8.115084311,8.732766998,8.243984321,7.520713508,8.037843788,6.979844756,9.650275004,8.738440758,9.066949426,6.865107497,5.93135507,6.832284583,9.471907798,6.011470934,9.724366263,10.18837145,9.808590368,9.590827162,7.69943837,8.639642807,11.71478898,7.079525772,7.506315131,7.227849203,8.76330032,8.810510626,6.468834107,6.362317224,13.03915965,8.083374503,7.772129138,10.71873076,12.86629027,9.725405608,6.787968064,8.172362168,6.653187695,12.5841217,7.458822729,8.572026687,7.749259673,7.11120816,8.405416859,8.102177397,11.10866525,8.825678519,7.960324641,8.358092207,7.153835099,5.933100993,9.768393813,6.870630306,8.400797118,10.12862178,7.800267931,7.290944372,7.36868643,6.477837452,8.970658026,10.35468678,8.690396417,7.53097383,10.12992155,6.515011288,7.355946552,6.678348,8.58261252,7.000536991,9.433069048,9.298839464,7.751271893,7.89426359,8.111617143
control,7.725686837,8.876848674,9.048642233,7.174435379,7.739083388,8.32875315,8.342910519,7.966442736,12.80426996,8.834257718,6.436615041,13.13785382,8.799142914,7.893943904,7.209834296,7.912440682,9.940315948,7.678667105,12.66686428,9.914221181,5.82887578,9.631351014,9.520281845,8.269516764,5.95940328,8.389993988,7.906741254,5.771410689,5.769788121,7.422044446,6.845892888,5.96585548,9.692782454,5.938535055,7.852358687,7.77150805,6.924506391,14.308557,8.165020799,6.664333556,9.118690123,7.144927321,9.926077994,9.698094626,8.107717342,7.51887694,7.684495514,8.049900736,7.644970137,6.226647319,7.735296672,8.099144845,8.053492179,5.771889207,11.5673812,8.717864905,13.65559595,8.509615078,6.874581055,5.921606623,7.844150427,6.803152441,8.602844386,7.816850308,8.028704702,8.228851591,7.786489219,6.83831685,10.25883571,8.330013626,8.161426318,7.145768134,5.91498035,6.508499092,8.172716257,6.007833819,9.310101056,11.44018106,9.688767056,9.856284488,7.451389588,8.848258568,12.62226742,6.535851824,7.084427297,6.503528476,8.87742894,8.289163267,6.713127908,6.980669073,13.51781591,7.670303275,8.424110524,9.406710851,13.27694434,8.609157742,7.045851685,8.153580992,6.15559607,12.90106325,6.775449244,7.933413989,7.739386412,6.796793801,7.025787747,10.16920311,9.014238287,9.56191412,7.899540457,9.687801137,7.045535811,5.656746496,11.18789327,6.514417344,8.744920082,9.42598064,7.400742034,7.439580422,7.429629251,5.952241227,10.23013894,9.681401147,8.074464111,8.780906672,10.79254341,6.121578626,7.103408945,7.090900005,7.787108435,6.315113167,8.6545725,10.42508951,6.908838676,7.259747843,8.213619269
control,7.942282426,9.346823309,9.302786163,7.257773605,8.005099673,8.18466848,8.655131009,8.293259062,11.75907307,9.958498488,6.732148789,12.64737074,8.548766975,7.55263476,7.396029375,8.121705516,9.065535058,7.666975211,12.5841217,9.575298515,5.87362737,9.695889119,9.453454411,8.050984342,6.371435504,8.016384253,8.087804084,5.723084211,5.787305162,7.513385796,6.444050739,5.99359027,9.405129692,5.777985608,7.761370206,8.086241681,6.798326562,13.84937325,8.240377004,6.914507326,9.056875318,7.307353226,9.658300338,10.25746959,8.365199567,7.33141874,7.464900385,8.434667881,8.020693456,6.165535042,7.976849418,8.383468502,8.049554552,5.829117944,11.42998065,8.498683429,13.9678998,9.49590484,7.371934777,5.844655577,7.887424669,6.716891166,8.308783433,7.679866406,7.864288022,8.299662174,7.427693745,6.662507753,10.46342932,8.165020799,7.930596165,6.726462627,5.662236378,7.001932606,9.118690123,6.209126369,9.554257457,10.64053322,9.342864327,9.013605495,7.360927123,8.347359732,11.96405871,6.635738659,7.391419889,6.983865805,8.706450895,9.089443158,6.837871249,6.692295965,13.38327939,7.712118115,8.267240099,10.96961063,13.89852554,8.743189655,8.349587074,8.417616712,6.270970686,12.7286507,7.114750761,7.730495033,7.64576844,7.432752041,7.603698849,9.241830781,10.75692132,9.003223455,7.671572845,8.658786217,7.300861418,5.729429051,11.26695015,7.082953611,8.283095143,9.60123684,7.967465404999999,7.825126501,8.778549621,5.888545919,10.83944974,9.791666466,7.959966403,9.36382521,10.88126859,6.111800861,7.353364375,6.579176564,7.995406722,7.032300041,8.6245657,10.51325925,7.168079471,7.418466121,8.240836118
control,8.357626355,9.179494886,9.644170473,7.591648638,8.849554459,9.568346757,8.532096249,8.461730532,13.34380302,9.553357147,6.553861419,11.99947376,9.22118492,8.15317567,7.598237706,10.17053885,9.202133768,7.753237607,13.55419679,8.922588544,5.835751045,10.24028864,9.502435342,8.454871277,6.215951126,8.567405386,8.346885212,6.664538091,6.329118303,7.377891292,6.649392409,6.46526723,9.107531882,6.541893276,8.324253318,7.926235184,6.751649008,14.47060084,8.451339987,7.053731772,9.295545137,7.409816198,10.54008615,9.852860814,8.733369195,7.765383476,7.759406692,8.508221574,7.758832346,6.93969305,8.623551309,8.188579421,8.074821013,5.961022424,12.07236703,9.327337874,14.0199876,6.974467552,7.489251599,6.453287715,7.951405494,6.821061177,9.348473145,8.739596887,8.893895133,7.426861209,8.123512668,6.776475022,10.83360574,8.49621575,10.02227993,6.897177476,6.1147658,6.928127446,8.297460332,6.14390824,9.103853282,11.65034494,10.19770174,9.321579249,7.637921432,9.164931151,10.74253022,6.920633297,8.203321913,7.309993997,8.54972802,8.533646153,6.946039327,6.579245498,13.60277654,7.586344189,8.459748209,12.4005607,13.57836863,9.51005036,7.802317996,8.352808115,5.745818233,12.49705293,7.094313783,8.847012795,7.734711235,6.77946878,7.335595279,8.517574595,11.46541906,9.289831352,8.034030314,10.88322457,7.495578762,5.977928361,10.36835651,6.851171482,8.522003602,9.848093899,7.265379954,7.299398834,7.454243165,6.472436621,10.42066124,10.25746959,8.270351156,7.49691921,10.31203768,9.045274972,7.463650499,7.453326974,8.862666848,7.063527143,9.481425298,9.452631302,7.057069827,7.570158226,8.929041825
control,7.765383476,9.454425577,9.390317508,7.111796942,8.140165347,8.173926602,8.578909067,7.878090154,12.55928978,8.39715454,6.556443514,12.28741956,8.871216084,8.326140415,7.030518237,7.871669311,9.362167027,7.614501885,13.22969685,9.993531334,5.940270593,9.637625482,9.862218069,8.645111453,5.842284668,8.732766998,8.393339297,5.930533979,5.850355809,7.517489601,6.532775679,6.041308047,10.47902769,5.965322181,7.995082123,7.914393365,6.856974945,14.47060084,8.010865187,7.099762831,9.060547365,7.436179609,10.03011794,9.816335545,8.49574252,7.550607456,7.737704927,8.39520444,7.727090909,6.465245443,8.171463413,8.345549172,8.313168534,5.971011776,11.50386613,8.754500704,13.61638631,8.798505362,7.443838202,6.181292718,8.148628013,6.88987491,8.508221574,7.913753158,7.757691461,7.618483292,7.754658776,6.597638018,10.90570512,8.627849313,8.09552796,6.914781182,5.804294195,7.300706222,8.445955452,6.043379704,9.296297764,11.26695015,9.889519304,9.634565281,7.727664667,8.300955428,12.25073527,7.046062134,7.994750924,6.966468456,8.753936573,8.368523392,7.137972537,6.727305011,13.55419679,7.760278107,9.290633579,11.55101068,13.91488379,8.234732826,7.142681704,8.733369195,6.263679053,12.5544025,6.829269596,8.086241681,7.951405494,7.459267279,7.509769047,9.752453284,10.05754418,8.821875621,7.878754274,9.228248669,7.275802039,5.845041861,11.58381602,6.765134811,8.734988863,9.548785561,7.665873166,7.709389874,8.084059786,6.721918754,9.764919391,10.2018611,7.850508897,9.174015339,10.86244427,6.715073192,7.536484049,6.773957219,8.007470717,6.988376078,8.302223484,10.7028507,6.966393544,7.523767528,7.882322591
control,7.979733014,9.309303446,9.340307876,7.212758033,8.221418758,8.056680547,8.651069319,8.133977752,11.36460257,8.153580992,6.452100977,13.36310831,8.904115207,8.250668805,7.201762278,8.00641939,9.786025441,7.693848208,11.94996653,9.661478504,5.878987514,9.708611141,9.743567118,8.032576104,6.347830032,8.013942663,8.084059786,6.454442261,5.934579213,7.777600095,6.658988186,6.154970143,9.940315948,5.964256938,7.730758976,7.93278613,6.895006353,13.87990352,8.240836118,6.983690895,9.164931151,7.57363977,9.60123684,9.956024589,8.336148724,7.361685893,7.557144789,8.409958788,7.788534511,6.723051223,7.995406722,8.321647582,8.088542289,6.102001609,11.66979456,9.081267212,13.95010786,9.0819355,7.184899386,5.876146563,7.903564468,6.908148624,8.3451054,7.859796605,7.787967985,8.114720067,7.812689978,6.546212544,9.221990018,8.513118571,8.489776959,6.98208263,5.917274813,6.967609252,8.487425069,6.19910234,9.61470075,11.11785583,9.527896731,9.728691624,7.933747627,8.509158808,12.59409953,7.452888243,7.73444795,6.930057366,9.520281845,8.748545394,6.730938377,6.759267389,12.28379662,7.893642745,8.432931497,11.2104004,13.25303578,8.415840647,6.832284583,8.68647561,6.424570974,13.44401342,7.083640171,8.069302364,7.6723442,7.494257778,7.731036662,10.3305337,10.64593819,9.137799202,7.972301794,9.259412415,7.217290225,5.811459673,11.23468961,6.756790159,8.450883907,9.486050501,7.596441837,7.746084308,8.736741755,6.144184665,9.515617119,9.770387221,8.246482114,8.912010206,11.07604261,6.782659105,7.365560134,6.668182292,7.829095299,6.765354003,8.603875847,10.36533188,6.66871247,7.455415537,7.756900173
control,8.280543103,9.096051453,9.285208028,7.306627312,8.241232701,8.196586492,8.560418336,8.123512668,12.6275518,8.53744802,6.411205991,12.59409953,8.940100385,7.369811742,7.229903001,7.931625481,9.318342224,7.81183379,13.32662691,9.436626669,5.743352658,9.993531334,9.692782454,7.799924994,6.108116179,7.766821888,7.884551134,6.245225723,6.317536408,7.660373782,6.775489033,6.336129966,9.264235988,6.329482518,7.562754262,8.010223393,6.88067177,14.47060084,8.658786217,7.115243731,9.081267212,7.644970137,9.534878913,10.04634849,8.422741317,7.440004455,7.54031596,8.427766116,7.802611597,6.58453817,8.189326389,8.217290593,8.083055649,6.161185596,12.07946728,8.740224957,13.87990352,9.07133896,7.17245338,6.089483624,7.727942946,6.95060795,8.756250218,7.650904715,7.79057201,8.24848849,7.468893409,6.532258477,10.8508896,8.309628161,7.983855389,6.912803473,6.104921561,7.046062134,8.426326956,6.007833819,9.18174355,11.54586419,9.232112798,9.327337874,7.876589864,8.669170812,12.27146856,7.10318328,7.647764572,6.826120731,8.551770218,8.750369712,6.956292711,6.889633549,13.59031573,7.867659287,8.162254652,11.78889127,13.93195483,8.614009153,7.001179181,8.183911203,6.744107443,13.16145339,6.977977097,8.17351947,7.655353012,7.361501722,7.92939121,8.872460192,9.322462033,9.067664919,7.528220616,9.407558467,7.204995821,5.820144312,11.37757302,7.035549526,8.226712579,9.866896578,7.502253378,7.365953081,8.070414866,6.344656774,9.941513291,9.89445473,8.252383734,8.914600991,11.12463618,6.212378554,7.424126263,6.746865281,7.831152888,7.048989195,8.817094281,10.50314508,6.948150504,7.578306346,7.758295573
